county_fips,state_abbr,county_name,year,total_population
35015,NM,Eddy County,2021,60870
35015,NM,Eddy County,2022,60221
35015,NM,Eddy County,2023,60654
35015,NM,Eddy County,2024,61436
35017,NM,Grant County,2020,28214
35017,NM,Grant County,2021,27907
35017,NM,Grant County,2022,27699
35017,NM,Grant County,2023,27512
35017,NM,Grant County,2024,27541
35019,NM,Guadalupe County,2020,4442
35019,NM,Guadalupe County,2021,4424
35019,NM,Guadalupe County,2022,4324
35019,NM,Guadalupe County,2023,4334
35019,NM,Guadalupe County,2024,4385
35021,NM,Harding County,2020,864
35021,NM,Harding County,2021,864
35021,NM,Harding County,2022,864
35021,NM,Harding County,2023,864
35021,NM,Harding County,2024,864
35023,NM,Hidalgo County,2020,4163
35023,NM,Hidalgo County,2021,4085
35023,NM,Hidalgo County,2022,4012
35023,NM,Hidalgo County,2023,3979
35023,NM,Hidalgo County,2024,3966
35025,NM,Lea County,2020,74643
35025,NM,Lea County,2021,73070
35025,NM,Lea County,2022,72300
35025,NM,Lea County,2023,73503
35025,NM,Lea County,2024,75151
35027,NM,Lincoln County,2020,20304
35027,NM,Lincoln County,2021,20403
35027,NM,Lincoln County,2022,20339
35027,NM,Lincoln County,2023,20047
35027,NM,Lincoln County,2024,20025
35028,NM,Los Alamos County,2020,19422
35028,NM,Los Alamos County,2021,19397
35028,NM,Los Alamos County,2022,19259
35028,NM,Los Alamos County,2023,19420
35028,NM,Los Alamos County,2024,19675
35029,NM,Luna County,2020,25457
35029,NM,Luna County,2021,25471
35029,NM,Luna County,2022,25677
35029,NM,Luna County,2023,25573
35029,NM,Luna County,2024,25878
35031,NM,McKinley County,2020,72586
35031,NM,McKinley County,2021,71468
35031,NM,McKinley County,2022,70084
35031,NM,McKinley County,2023,69073
35031,NM,McKinley County,2024,68945
35033,NM,Mora County,2020,4192
35033,NM,Mora County,2021,4190
35033,NM,Mora County,2022,4142
35033,NM,Mora County,2023,4125
35033,NM,Mora County,2024,4096
35035,NM,Otero County,2020,67866
35035,NM,Otero County,2021,68499
35035,NM,Otero County,2022,68650
35035,NM,Otero County,2023,69354
35035,NM,Otero County,2024,69711
35037,NM,Quay County,2020,8710
35037,NM,Quay County,2021,8620
35037,NM,Quay County,2022,8536
35037,NM,Quay County,2023,8553
35037,NM,Quay County,2024,8403
35039,NM,Rio Arriba County,2020,40268
35039,NM,Rio Arriba County,2021,40219
35039,NM,Rio Arriba County,2022,39986
35039,NM,Rio Arriba County,2023,39921
35039,NM,Rio Arriba County,2024,39955
35041,NM,Roosevelt County,2020,19153
35041,NM,Roosevelt County,2021,18998
35041,NM,Roosevelt County,2022,18896
35041,NM,Roosevelt County,2023,18879
35041,NM,Roosevelt County,2024,18713
35043,NM,Sandoval County,2020,149301
35043,NM,Sandoval County,2021,151509
35043,NM,Sandoval County,2022,153509
35043,NM,Sandoval County,2023,155943
35043,NM,Sandoval County,2024,157757
35045,NM,San Juan County,2020,121387
35045,NM,San Juan County,2021,121019
35045,NM,San Juan County,2022,120580
35045,NM,San Juan County,2023,120907
35045,NM,San Juan County,2024,120817
35047,NM,San Miguel County,2020,27128
35047,NM,San Miguel County,2021,27162
35047,NM,San Miguel County,2022,26899
35047,NM,San Miguel County,2023,26633
35047,NM,San Miguel County,2024,26428
35049,NM,Santa Fe County,2020,155056
35049,NM,Santa Fe County,2021,155429
35049,NM,Santa Fe County,2022,155768
35049,NM,Santa Fe County,2023,156507
35049,NM,Santa Fe County,2024,157765
35051,NM,Sierra County,2020,11565
35051,NM,Sierra County,2021,11524
35051,NM,Sierra County,2022,11485
35051,NM,Sierra County,2023,11535
35051,NM,Sierra County,2024,11389
35053,NM,Socorro County,2020,16559
35053,NM,Socorro County,2021,16304
35053,NM,Socorro County,2022,16142
35053,NM,Socorro County,2023,16028
35053,NM,Socorro County,2024,15967
35055,NM,Taos County,2020,34465
35055,NM,Taos County,2021,34688
35055,NM,Taos County,2022,34594
35055,NM,Taos County,2023,34484
35055,NM,Taos County,2024,34482
35057,NM,Torrance County,2020,15057
35057,NM,Torrance County,2021,15311
35057,NM,Torrance County,2022,15398
35057,NM,Torrance County,2023,15699
35057,NM,Torrance County,2024,15986
35059,NM,Union County,2020,4073
35059,NM,Union County,2021,4099
35059,NM,Union County,2022,3996
35059,NM,Union County,2023,3972
35059,NM,Union County,2024,3926
35061,NM,Valencia County,2020,76507
35061,NM,Valencia County,2021,77452
35061,NM,Valencia County,2022,78254
35061,NM,Valencia County,2023,79263
35061,NM,Valencia County,2024,80813
36001,NY,Albany County,2020,314024
36001,NY,Albany County,2021,316817
36001,NY,Albany County,2022,316287
36001,NY,Albany County,2023,318000
36001,NY,Albany County,2024,319964
36003,NY,Allegany County,2020,47358
36003,NY,Allegany County,2021,46962
36003,NY,Allegany County,2022,46850
36003,NY,Allegany County,2023,47327
36003,NY,Allegany County,2024,47299
36005,NY,Bronx County,2020,1316181
36005,NY,Bronx County,2021,1316181
36005,NY,Bronx County,2022,1316181
36005,NY,Bronx County,2023,1316181
36005,NY,Bronx County,2024,1316181
36007,NY,Broome County,2020,198172
36007,NY,Broome County,2021,198596
36007,NY,Broome County,2022,197340
36007,NY,Broome County,2023,196383
36007,NY,Broome County,2024,196397
36009,NY,Cattaraugus County,2020,76983
36009,NY,Cattaraugus County,2021,76551
36009,NY,Cattaraugus County,2022,76036
36009,NY,Cattaraugus County,2023,75680
36009,NY,Cattaraugus County,2024,75475
36011,NY,Cayuga County,2020,76151
36011,NY,Cayuga County,2021,75457
36011,NY,Cayuga County,2022,74758
36011,NY,Cayuga County,2023,74575
36011,NY,Cayuga County,2024,74567
36013,NY,Chautauqua County,2020,127370
36013,NY,Chautauqua County,2021,126192
36013,NY,Chautauqua County,2022,125310
36013,NY,Chautauqua County,2023,124742
36013,NY,Chautauqua County,2024,124105
36015,NY,Chemung County,2020,83677
36015,NY,Chemung County,2021,83064
36015,NY,Chemung County,2022,81598
36015,NY,Chemung County,2023,81279
36015,NY,Chemung County,2024,81115
36017,NY,Chenango County,2020,47079
36017,NY,Chenango County,2021,46572
36017,NY,Chenango County,2022,46301
36017,NY,Chenango County,2023,45875
36017,NY,Chenango County,2024,45776
36019,NY,Clinton County,2020,79715
36019,NY,Clinton County,2021,79018
36019,NY,Clinton County,2022,77978
36019,NY,Clinton County,2023,77883
36019,NY,Clinton County,2024,77871
36021,NY,Columbia County,2020,61419
36021,NY,Columbia County,2021,61977
36021,NY,Columbia County,2022,61187
36021,NY,Columbia County,2023,60616
36021,NY,Columbia County,2024,60299
36023,NY,Cortland County,2020,46751
36023,NY,Cortland County,2021,46443
36023,NY,Cortland County,2022,46133
36023,NY,Cortland County,2023,45957
36023,NY,Cortland County,2024,45945
36025,NY,Delaware County,2020,44230
36025,NY,Delaware County,2021,44730
36025,NY,Delaware County,2022,44769
36025,NY,Delaware County,2023,44514
36025,NY,Delaware County,2024,44191
36027,NY,Dutchess County,2020,295913
36027,NY,Dutchess County,2021,298816
36027,NY,Dutchess County,2022,298186
36027,NY,Dutchess County,2023,298224
36027,NY,Dutchess County,2024,299963
36029,NY,Erie County,2020,952353
36029,NY,Erie County,2021,953023
36029,NY,Erie County,2022,948745
36029,NY,Erie County,2023,948386
36029,NY,Erie County,2024,950602
36031,NY,Essex County,2020,37288
36031,NY,Essex County,2021,37246
36031,NY,Essex County,2022,36788
36031,NY,Essex County,2023,36796
36031,NY,Essex County,2024,36744
36033,NY,Franklin County,2020,47248
36033,NY,Franklin County,2021,46797
36033,NY,Franklin County,2022,46072
36033,NY,Franklin County,2023,46276
36033,NY,Franklin County,2024,47086
36035,NY,Fulton County,2020,53111
36035,NY,Fulton County,2021,52751
36035,NY,Fulton County,2022,52245
36035,NY,Fulton County,2023,52253
36035,NY,Fulton County,2024,52073
36037,NY,Genesee County,2020,58315
36037,NY,Genesee County,2021,57902
36037,NY,Genesee County,2022,57482
36037,NY,Genesee County,2023,57634
36037,NY,Genesee County,2024,57604
36039,NY,Greene County,2020,47761
36039,NY,Greene County,2021,47898
36039,NY,Greene County,2022,47388
36039,NY,Greene County,2023,47096
36039,NY,Greene County,2024,46903
36041,NY,Hamilton County,2020,5070
36041,NY,Hamilton County,2021,5114
36041,NY,Hamilton County,2022,5108
36041,NY,Hamilton County,2023,5070
36041,NY,Hamilton County,2024,5082
36043,NY,Herkimer County,2020,60031
36043,NY,Herkimer County,2021,60020
36043,NY,Herkimer County,2022,59576
36043,NY,Herkimer County,2023,59571
36043,NY,Herkimer County,2024,59585
36045,NY,Jefferson County,2020,116071
36045,NY,Jefferson County,2021,116925
36045,NY,Jefferson County,2022,115487
36045,NY,Jefferson County,2023,113575
36045,NY,Jefferson County,2024,113140
36047,NY,Kings County,2020,1316181
36047,NY,Kings County,2021,1316181
36047,NY,Kings County,2022,1316181
36047,NY,Kings County,2023,1316181
36047,NY,Kings County,2024,1316181
36049,NY,Lewis County,2020,26557
36049,NY,Lewis County,2021,26721
36049,NY,Lewis County,2022,26602
36049,NY,Lewis County,2023,26584
36049,NY,Lewis County,2024,26570
36051,NY,Livingston County,2020,61596
36051,NY,Livingston County,2021,61698
36051,NY,Livingston County,2022,61385
36051,NY,Livingston County,2023,61248
36051,NY,Livingston County,2024,61561
36053,NY,Madison County,2020,67951
36053,NY,Madison County,2021,67402
36053,NY,Madison County,2022,67062
36053,NY,Madison County,2023,67152
36053,NY,Madison County,2024,67072
36055,NY,Monroe County,2020,757747
36055,NY,Monroe County,2021,756089
36055,NY,Monroe County,2022,751827
36055,NY,Monroe County,2023,750901
36055,NY,Monroe County,2024,752202
36057,NY,Montgomery County,2020,49487
36057,NY,Montgomery County,2021,49490
36057,NY,Montgomery County,2022,49434
36057,NY,Montgomery County,2023,49580
36057,NY,Montgomery County,2024,49648
36059,NY,Nassau County,2020,1316181
36059,NY,Nassau County,2021,1316181
36059,NY,Nassau County,2022,1316181
36059,NY,Nassau County,2023,1316181
36059,NY,Nassau County,2024,1316181
36061,NY,New York County,2020,1316181
36061,NY,New York County,2021,1316181
36061,NY,New York County,2022,1316181
36061,NY,New York County,2023,1316181
36061,NY,New York County,2024,1316181
36063,NY,Niagara County,2020,212133
36063,NY,Niagara County,2021,211754
36063,NY,Niagara County,2022,210466
36063,NY,Niagara County,2023,209684
36063,NY,Niagara County,2024,209570
36065,NY,Oneida County,2020,231103
36065,NY,Oneida County,2021,229660
36065,NY,Oneida County,2022,228502
36065,NY,Oneida County,2023,228010
36065,NY,Oneida County,2024,228347
36067,NY,Onondaga County,2020,474218
36067,NY,Onondaga County,2021,471959
36067,NY,Onondaga County,2022,470432
36067,NY,Onondaga County,2023,469226
36067,NY,Onondaga County,2024,469812
36069,NY,Ontario County,2020,112350
36069,NY,Ontario County,2021,112648
36069,NY,Ontario County,2022,112509
36069,NY,Ontario County,2023,112605
36069,NY,Ontario County,2024,113012
36071,NY,Orange County,2020,400997
36071,NY,Orange County,2021,405214
36071,NY,Orange County,2022,406677
36071,NY,Orange County,2023,408427
36071,NY,Orange County,2024,411767
36073,NY,Orleans County,2020,40069
36073,NY,Orleans County,2021,39566
36073,NY,Orleans County,2022,39329
36073,NY,Orleans County,2023,39390
36073,NY,Orleans County,2024,39686
36075,NY,Oswego County,2020,117450
36075,NY,Oswego County,2021,118010
36075,NY,Oswego County,2022,118110
36075,NY,Oswego County,2023,117889
36075,NY,Oswego County,2024,118305
36077,NY,Otsego County,2020,58366
36077,NY,Otsego County,2021,60722
36077,NY,Otsego County,2022,60408
36077,NY,Otsego County,2023,60519
36077,NY,Otsego County,2024,60524
36079,NY,Putnam County,2020,97628
36079,NY,Putnam County,2021,98235
36079,NY,Putnam County,2022,98274
36079,NY,Putnam County,2023,97988
36079,NY,Putnam County,2024,98409
36081,NY,Queens County,2020,1316181
36081,NY,Queens County,2021,1316181
36081,NY,Queens County,2022,1316181
36081,NY,Queens County,2023,1316181
36081,NY,Queens County,2024,1316181
36083,NY,Rensselaer County,2020,160888
36083,NY,Rensselaer County,2021,160645
36083,NY,Rensselaer County,2022,159530
36083,NY,Rensselaer County,2023,159846
36083,NY,Rensselaer County,2024,160749
36085,NY,Richmond County,2020,495113
36085,NY,Richmond County,2021,494039
36085,NY,Richmond County,2022,492640
36085,NY,Richmond County,2023,494774
36085,NY,Richmond County,2024,498212
36087,NY,Rockland County,2020,337378
36087,NY,Rockland County,2021,339828
36087,NY,Rockland County,2022,340756
36087,NY,Rockland County,2023,343310
36087,NY,Rockland County,2024,348144
36089,NY,St. Lawrence County,2020,108327
36089,NY,St. Lawrence County,2021,107835
36089,NY,St. Lawrence County,2022,107043
36089,NY,St. Lawrence County,2023,106727
36089,NY,St. Lawrence County,2024,106198
36091,NY,Saratoga County,2020,235811
36091,NY,Saratoga County,2021,237885
36091,NY,Saratoga County,2022,238491
36091,NY,Saratoga County,2023,238873
36091,NY,Saratoga County,2024,240360
36093,NY,Schenectady County,2020,159294
36093,NY,Schenectady County,2021,160066
36093,NY,Schenectady County,2022,159846
36093,NY,Schenectady County,2023,160378
36093,NY,Schenectady County,2024,162261
36095,NY,Schoharie County,2020,29761
36095,NY,Schoharie County,2021,30144
36095,NY,Schoharie County,2022,30062
36095,NY,Schoharie County,2023,30126
36095,NY,Schoharie County,2024,30151
36097,NY,Schuyler County,2020,17861
36097,NY,Schuyler County,2021,17789
36097,NY,Schuyler County,2022,17591
36097,NY,Schuyler County,2023,17446
36097,NY,Schuyler County,2024,17121
36099,NY,Seneca County,2020,33512
36099,NY,Seneca County,2021,33411
36099,NY,Seneca County,2022,32610
36099,NY,Seneca County,2023,32416
36099,NY,Seneca County,2024,32650
36101,NY,Steuben County,2020,93321
36101,NY,Steuben County,2021,93099
36101,NY,Steuben County,2022,92420
36101,NY,Steuben County,2023,92087
36101,NY,Steuben County,2024,92015
36103,NY,Suffolk County,2020,1316181
36103,NY,Suffolk County,2021,1316181
36103,NY,Suffolk County,2022,1316181
36103,NY,Suffolk County,2023,1316181
36103,NY,Suffolk County,2024,1316181
36105,NY,Sullivan County,2020,78465
36105,NY,Sullivan County,2021,79731
36105,NY,Sullivan County,2022,79768
36105,NY,Sullivan County,2023,80190
36105,NY,Sullivan County,2024,80450
36107,NY,Tioga County,2020,48354
36107,NY,Tioga County,2021,48090
36107,NY,Tioga County,2022,47708
36107,NY,Tioga County,2023,47593
36107,NY,Tioga County,2024,47574
36109,NY,Tompkins County,2020,99778
36109,NY,Tompkins County,2021,105974
36109,NY,Tompkins County,2022,105827
36109,NY,Tompkins County,2023,105505
36109,NY,Tompkins County,2024,105602
36111,NY,Ulster County,2020,181277
36111,NY,Ulster County,2021,183487
36111,NY,Ulster County,2022,182357
36111,NY,Ulster County,2023,182906
36111,NY,Ulster County,2024,182977
36113,NY,Warren County,2020,65608
36113,NY,Warren County,2021,65734
36113,NY,Warren County,2022,65448
36113,NY,Warren County,2023,65508
36113,NY,Warren County,2024,65288
36115,NY,Washington County,2020,61106
36115,NY,Washington County,2021,60871
36115,NY,Washington County,2022,60764
36115,NY,Washington County,2023,60032
36115,NY,Washington County,2024,59839
36117,NY,Wayne County,2020,91213
36117,NY,Wayne County,2021,91173
36117,NY,Wayne County,2022,90831
36117,NY,Wayne County,2023,90671
36117,NY,Wayne County,2024,90757
36119,NY,Westchester County,2020,1001489
36119,NY,Westchester County,2021,1000036
36119,NY,Westchester County,2022,993488
36119,NY,Westchester County,2023,996926
36119,NY,Westchester County,2024,1006447
36121,NY,Wyoming County,2020,40201
36121,NY,Wyoming County,2021,39916
36121,NY,Wyoming County,2022,39528
36121,NY,Wyoming County,2023,39530
36121,NY,Wyoming County,2024,39588
36123,NY,Yates County,2020,24720
36123,NY,Yates County,2021,24640
36123,NY,Yates County,2022,24469
36123,NY,Yates County,2023,24413
36123,NY,Yates County,2024,24387
37001,NC,Alamance County,2020,171620
37001,NC,Alamance County,2021,173642
37001,NC,Alamance County,2022,176544
37001,NC,Alamance County,2023,179617
37001,NC,Alamance County,2024,183040
37003,NC,Alexander County,2020,36410
37003,NC,Alexander County,2021,36292
37003,NC,Alexander County,2022,36237
37003,NC,Alexander County,2023,36427
37003,NC,Alexander County,2024,36693
37005,NC,Alleghany County,2020,10889
37005,NC,Alleghany County,2021,11074
37005,NC,Alleghany County,2022,11187
37005,NC,Alleghany County,2023,11340
37005,NC,Alleghany County,2024,11379
37007,NC,Anson County,2020,22034
37007,NC,Anson County,2021,22250
37007,NC,Anson County,2022,22346
37007,NC,Anson County,2023,22381
37007,NC,Anson County,2024,22432
37009,NC,Ashe County,2020,26590
37009,NC,Ashe County,2021,26766
37009,NC,Ashe County,2022,27062
37009,NC,Ashe County,2023,27068
37009,NC,Ashe County,2024,27266
37011,NC,Avery County,2020,17815
37011,NC,Avery County,2021,17511
37011,NC,Avery County,2022,17550
37011,NC,Avery County,2023,17711
37011,NC,Avery County,2024,17811
37013,NC,Beaufort County,2020,44690
37013,NC,Beaufort County,2021,44462
37013,NC,Beaufort County,2022,44356
37013,NC,Beaufort County,2023,44410
37013,NC,Beaufort County,2024,44576
37015,NC,Bertie County,2020,17717
37015,NC,Bertie County,2021,17234
37015,NC,Bertie County,2022,16947
37015,NC,Bertie County,2023,17013
37015,NC,Bertie County,2024,16939
37017,NC,Bladen County,2020,29630
37017,NC,Bladen County,2021,29552
37017,NC,Bladen County,2022,29365
37017,NC,Bladen County,2023,29505
37017,NC,Bladen County,2024,29777
37019,NC,Brunswick County,2020,138167
37019,NC,Brunswick County,2021,144869
37019,NC,Brunswick County,2022,152836
37019,NC,Brunswick County,2023,159855
37019,NC,Brunswick County,2024,167112
37021,NC,Buncombe County,2020,269704
37021,NC,Buncombe County,2021,271984
37021,NC,Buncombe County,2022,274112
